Year,GHGRP ID,National Pollutant Release Inventory (NPRI) identifier,Company & facility name,NAICS,City,Province / territory,CO2,CH4,N2O,HFC,PFC,SF6,Total
2004,G10176,5243,Lehigh Inland Cement Limited - Lehigh Inland Cement,327310,EDMONTON,Alberta,794202,0,0,0,0,0,794202
2004,G10177,1812,Ontario Power Generation - Lennox Generating Station,221112,GREATER NAPANEE,Ontario,636997,196,795,0,0,0,637988
2004,G10178,3992,Nova Scotia Power Incorporated - Lingan Generating Station,221112,LINGAN,Nova Scotia,4465512,0,0,0,0,30902.5,4496414.5
2004,G10179,19219,"TransCanada Energy Ltd. - Mackay River Power Plant, Alberta",221112,FORT MCMURRAY,Alberta,413105.0625,881.999972,4804.449735,0,0,0,418791.512207
2004,G10180,17630,"Petro-Canada - MacKay River, In-Situ Oil Sands Plant",211114,FORT MCMURRAY,Alberta,195852.579102,2212.952028,911.6,0,0,0,198977.13113
2004,G10181,1486,Pope & Talbot Ltd - Mackenzie Pulp Operations,322112,MACKENZIE,British Columbia,106927.303467,837.199972,3471.5,0,0,0,111236.003439
2004,G10182,2051,Tolko Industries Ltd. - Manitoba Kraft Papers Division,322121,THE PAS,Manitoba,107519.733765,389.032,2715.985,0,0,0,110624.750765
2004,G10183,6187,Graymont (QC) Inc. - Marbleton,327410,MARBLETON,Quebec,225272.615967,35.224,450.765,0,0,0,225758.604967
2004,G10184,7959,Duke Energy GasTransmission - McMahon Cogen Plant,221112,TAYLOR,British Columbia,534929,0,821.5,0,0,0,535750.5
2004,G10185,4305,Duke Energy Gas Transmission - McMahon Gas Plant,211113,TAYLOR,British Columbia,497629,1853.599916,659.85,0,0,0,500142.449916
2004,G10186,6595,TransAlta Energy Corporation - Meridian Generating Facility,221112,LLOYDMINSTER,Saskatchewan,843997.25,1759.444372,5994.3795,0,0,0,851751.073872
2004,G10187,2274,Syncrude Canada Ltd. - Mildred Lake and Aurora North Plant Sites,211114,FORT MCMURRAY,Alberta,9024607,566689.8818,97333.067675,0,0,0,9688629.949475
2004,G10188,6217,Compagnie Minière Québec Cartier - Mine de Mont-Wright,212210,FERMONT,Quebec,150775,131.936,1091.8,0,0,0,151998.736
2004,G10189,5459,Mines Wabush - Mines Wabush - Sept_Iles,212210,SEPT-ILES,Quebec,495283.273071,164.472,1726.21,0,0,0,497173.955071
2004,G10190,4873,TransAlta Cogeneration LP - Mississauga Cogeneration Plant,221112,MISSISSAUGA,Ontario,393365.34375,460.698028,2268.93,0,0,0,396094.971778
2004,G10191,3899,Petro-Canada - Mississauga Lubricant Center,324190,MISSISSAUGA,Ontario,451049.3125,2856.280056,3265.4625,0,0,0,457171.055056
2004,G10192,2182,St. Lawrence Cement Inc. - Mississauga Plant,327310,MISSISSAUGA,Ontario,1178549,0,0,0,0,0,1178549
2004,G10193,10433,The Corporation of the City of Brantford - Mohawk Street Landfill,562210,BRANTFORD,Ontario,13902,141868.726552,0,0,0,0,155770.726552
2004,G10194,3127,Shell Canada Products - Montreal East Refinery,324110,MONTREAL,Quebec,1200657,784,25970,0,0,0,1227411
2004,G10195,4099,Mosaic Canada ULC - Mosaic Potash Belle Plaine,212396,BELLE PLAINE,Saskatchewan,571676,316.47,2670.882,0,0,0,574663.352
2004,G10196,6647,ATCO Power Canada Ltd. - Muskeg River Cogeneration Power Plant,221112,FORT MCMURRAY,Alberta,1145213.375,1703.3632,5449.301,0,0,0,1152366.0392
2004,G10197,6647,Albian Sands Energy Inc. - Muskeg River Mine,211114,FORT MCMURRAY,Alberta,235384,1400,16167.65,0,0,0,252951.65
2004,G10198,1861,Ontario Power Generation - Nanticoke Generating Station,221112,NANTICOKE,Ontario,14678891,3948,29150,0,0,0,14711989
2004,G10199,3701,Imperial Oil - Nanticoke Refinery,324110,NANTICOKE,Ontario,1208493.417969,365.876,9882.38,0.26,0,0,1218741.933969
2004,G10200,,Union Gas Limited - Natural Gas Distribution System,221210,CHATHAM,Ontario,9404.750489,307026.16,18.55,0,0,0,316449.460489
2004,G10201,,Union Gas Limited - Natural Gas Transmission System,486210,CHATHAM,Ontario,216322.405,387925.730948,2663.25,0,0,0,606911.385948
2004,G10202,5337,Duke Energy Field Services Canada - Nevis Gas Plant,211113,STETTLER,Alberta,127016,16193.52,5918.51,0,0,0,149128.03
2004,G10203,10405,TransCanada Energy Ltd. - Nipigon Power Plant,221112,NIPIGON,Ontario,100002.058,240.9204,715.5,0,0,0,100958.4784
2004,G10204,428,Imperial Oil Resources - Norman Wells Central Processing Facility,211113,NORMAN WELLS,Northwest Territories,104400,11480,530,0,0,0,116410
2004,G10205,747,Norsk Hydro Canada inc - Norsk Hydro Canada inc,331410,BÉCANCOUR,Quebec,156704.578125,41.692,355.365,7930,0,934359.953,1099391.588125
2004,G10206,4316,North Atlantic Refining Ltd. - North Atlantic Refinery,324110,COME BY CHANCE,Newfoundland and Labrador,1443459.068359,3026.799944,0,0,0,0,1446485.868303
2004,G10207,1797,Canadian Forest Products Limited - Northwood Pulp Mill,322112,PRINCE GEORGE,British Columbia,162583.352539,5981.640028,1057.35,0,0,0,169622.342567
2004,G10208,1776,NOVA Chemicals (Canada) Ltd. - NOVA Chemicals - Corunna Site,325110,CORUNNA,Ontario,1982427.236573,1157.8,9844.750265,0,0,0,1993429.786838
2004,G10209,1785,NOVA Chemicals  (Canada) Limited - NOVA Chemicals - Sarnia Site,325110,SARNIA,Ontario,222017.113281,5220.880028,1208.4,0,0,0,228446.393309
2004,G10210,4700,NOVA Chemicals Corporation - NOVA Chemicals - SCRS Site,325210,CORUNNA,Ontario,90973.939454,82.6,413.4,0,0,0,91469.939454
2004,G10211,1779,NOVA Chemicals Corporation - NOVA Chemicals Corporation (Joffre),325110,RED DEER,Alberta,3174618.492188,5098.548112,14404.605265,0,0,0,3194121.645565
2004,G10212,3901,Petro-Canada - Oakville Refinery,324110,OAKVILLE,Ontario,695441.875,3609.480112,3306.1135,0,0,0,702357.468612
2004,G10213,3893,General Motors of Canada Limited - Oshawa Car Assembly Plant,336110,OSHAWA,Ontario,171802.996216,87.444,756.84,785.85,0,0,173433.130216
2004,G10214,3870,General Motors of Canada Limited - Oshawa Truck Assembly Centre,336110,OSHAWA,Ontario,105650.602875,53.144,462.425,657.8,0,0,106823.971875
2004,G10215,4872,TransAlta Cogeneration LP - Ottawa Health Sciences Center Cogeneration Plant,221112,OTTAWA,Ontario,209705.703125,354.9084,1366.287,0,0,0,211426.898525
2004,G10216,7743,Norske Skog Canada Ltd. - Paper Recycle Division,322111,COQUITLAM,British Columbia,7001.2,2.8,26.5,0,0,0,7030.5
2004,G10217,1528,FPS Canada Inc. - Pâtes Thurso,322112,THURSO,Quebec,99914.47876,760.816028,4835.985265,0,0,0,105511.280053
2004,G10218,6827,Graymont Western Canada Inc. - Pavilion,327410,CACHE CREEK,British Columbia,139242.520325,20.16,203.52,0,0,0,139466.200325
2004,G10219,2128,Shell Canada Limited - Peace River Complex,211114,PEACE RIVER,Alberta,324516,49980,4505,0,0,0,379001
2004,G10220,223,Daishowa-Marubeni International Ltd-Peace River Pu - Peace River Pulp Division,322112,MD OF NORTHERN LIGHTS,Alberta,67292.718506,9079.280168,9057.7,0,0,0,85429.698674
2004,G10221,4805,PETRESA CANADA inc. - PETRESA CANADA inc.,325190,BÉCANCOUR,Quebec,75476.75,34.16,323.3,0,0,0,75834.21
2004,G10222,3634,Pétromont s.e.c. - Pétromont - Usine de Varennes,325110,VARENNES,Quebec,385187,2408,0,0,0,0,387595
2004,G10223,3541,Essroc Canada Inc - Picton  Plant,327310,PICTON,Ontario,1205613,0,0,0,0,0,1205613
2004,G10224,17014,Husky Oil Operations Limited - Pikes Peak,211114,LLOYDMINSTER,Saskatchewan,271054,143.08,1415.1,0,0,0,272612.18
2004,G10225,4306,Duke Energy Gas Transmission - Pine River Gas Plant,211113,CHETWYND,British Columbia,872179,28478.799328,633.35,0,0,0,901291.149328
2004,G10226,,Duke Energy Gas Transmission - Pipeline-Transmission,486210,PRINCE GEORGE,British Columbia,799868,291172,2385,0,0,0,1093425
2004,G10227,4000,Nova Scotia Power Incorporated - Point Aconi Generating Station,221112,POINT ACONI,Nova Scotia,1087807,0,300510,0,0,0,1388317
2004,G10228,3994,Nova Scotia Power Incorporated - Point Tupper Generating Station,221112,PORT HAWKESBURY,Nova Scotia,1169570,0,0,0,0,0,1169570
2004,G10229,2079,Saskatchewan Power Corporation - Poplar River Power Station,221112,CORONACH,Saskatchewan,4401400,0,0,0,0,0,4401400
2004,G10230,1593,Norske Skog Canada Ltd. - Port Alberni Division,322122,PORT ALBERNI,British Columbia,52924.1,1383.200056,8268,0,0,0,62575.300056
2004,G10231,723,Norske Skog Canada Ltd. - Powell River Division,322111,POWELL RIVER,British Columbia,24658.4,1374.8,8321,0,0,0,34354.2
2004,G10233,3610,Weyerhaeuser Saskatchewan Ltd. - Prince Albert Pulp and Paper,322112,PRINCE ALBERT,Saskatchewan,137833,3696,8824.499735,36.4,0,0,150389.899735
2004,G10234,405,Husky Oil Operations Limited - Prince George Refinery,324110,PRINCE GEORGE,British Columbia,100487,30.688,307.4,0,0,0,100825.088
2004,G10235,1755,Canadian Natural Resources Limited - Progress Gas Plant,211113,GORDONDALE,Alberta,45955.5,6829.199944,477,0,0,0,53261.699944
2004,G10236,2085,Saskatchewan Power Corporation - Queen Elizabeth Power Station,221112,SASKATOON,Saskatchewan,471000,0,0,0,0,0,471000
2004,G10237,426,Imperial Oil Resources - Quirk Creek Gas Plant,211113,MILLARVILLE,Alberta,115000,14000,1060,0,0,0,130060
2004,G10238,3897,Petro-Canada - Raffinerie de Montreal,324110,MONTREAL,Quebec,1108230.125,6031.199832,5585.67,0,0,0,1119846.994832
2004,G10239,3928,Ultramar limitée - Raffinerie Jean-Gaulin,324110,LÉVIS,Quebec,1169675,1120,5830,0,0,0,1176625
2004,G10240,5448,Falconbridge Limited - Raglan,212232,NUNAVIK TERRITORY,Quebec,123408,504,3710,0,0,0,127622
2004,G10241,6609,ATCO Power Alberta Ltd. - Rainbow Lake Cogeneration Power Plant (Units 4-5),221112,RAINBOW LAKE,Alberta,198199.578125,433.8768,1432.431,0,0,0,200065.885925
2004,G10242,6613,Alberta Power (2000) Ltd. - Rainbow Lake Generating Station (Units 1-3),221112,RAINBOW LAKE,Alberta,130955.859375,286.6752,946.4475,0,0,0,132188.982075
2004,G10243,407,Husky Oil Operations Limited - Ram River,211113,RAM RIVER,Alberta,863117,6470.8,1537.53,0,0,0,871125.33
2004,G10244,,"TransCanada PipeLines Ltd. - Rapid City compressor station -30, Manitoba",486210,RAPID CITY,Manitoba,430749,28667.24,5000.550265,0,0,0,464416.790265
2004,G10245,3013,Norampac Inc. - Red Rock Division,322121,RED ROCK,Ontario,191305.578125,435.4,3120.64,3.64,0,0,194865.258125
2004,G10246,6701,"TransCanada Energy Ltd. - Redwater Cogeneration Facility, Alberta",221112,REDWATER,Alberta,190564.017975,11853.351776,2014,0,0,0,204431.369751
2004,G10247,4101,Irving Oil Limited - Refining Division - Refinery,324110,SAINT JOHN,New Brunswick,3264255,21.84,0,0,0,0,3264276.84
2004,G10248,,"Foothills Pipe Lines Ltd. - Richmond Compressor Station, Saskatchewan",486210,RICHMOND,Saskatchewan,355702,1858.639972,4187,0,0,0,361747.639972
2004,G10249,1372,Keyera Energy - Rimbey Gas Plant,211113,RIMBEY,Alberta,240363,7952,2941.5,0,0,0,251256.5
2004,G10250,1464,Imperial Oil - Sarnia Chemical Plant,325110,SARNIA,Ontario,252217.488281,1113.201572,1708.773,0,0,0,255039.462853
2004,G10251,11174,Imperial Oil - Sarnia Cogen Plant,221112,SARNIA,Ontario,99376.257813,212.8308,309.997,0,0,0,99899.085613
2004,G10252,4155,BP Canada Energy Company - Sarnia Fractionation Plant,211113,SARNIA,Ontario,189311,106.932,927.5,0,0,0,190345.432
2004,G10253,3962,Shell Canada Products - Sarnia Manufacturing Centre,324110,CORUNNA,Ontario,1097559,532,21200,0,0,0,1119291
2004,G10254,3071,Suncor Energy Products Inc. - Sarnia Refinery,324110,SARNIA,Ontario,794596.335938,8885.800308,3063.4,0,0,0,806545.536246
2004,G10255,3704,Imperial Oil - Sarnia Refinery Plant,324110,SARNIA,Ontario,1660968.585938,823.460372,12188.887265,17.68,0,0,1673998.613575
2004,G10256,6597,TransAlta Energy Corporation - Sarnia Regional Cogeneration Plant,221112,SARNIA,Ontario,1023950.125,1978.603144,7023.453735,0,0,0,1032952.181879
2004,G10257,,Alliance Pipeline Ltd. - Saskatchewan Pipeline System,486210,CALGARY,Saskatchewan,398861.200001,31695.99958,2639.4,0,0,0,433196.599581
2004,G10258,,SaskEnergy Incorporated - SaskEnergy Incorporated,221210,REGINA,Saskatchewan,17388.03064,206826.762744,82.15,0,0,0,224296.943384
2004,G10259,2077,Saskferco Products Inc. - Saskferco Products Inc.,325313,BELLE PLAINE,Saskatchewan,530360,6064.800168,12216.49947,0,0,0,548641.299638
2004,G10260,2963,Shell Chemicals Canada Ltd - Scotford Chemical Plant,325110,FORT SASKATCHEWAN,Alberta,277853.130125,172.844,1127.575,1061.83,0,0,280215.379125
2004,G10261,6219,Air Liquide Canada Inc. - Scotford Complex,221112,FORT SASKATCHEWAN,Alberta,360865.65625,697.983972,2478.545,0,0,0,364042.185222
2004,G10262,6546,Shell Canada Limited - Scotford Upgrader and Upgrader Cogeneration,211114,FORT SASKATCHEWAN,Alberta,2003964,10864,3710,0,0,0,2018538
2004,G10263,3242,SFK Pâte S.E.N.C. - SFK Pâte,322112,ST-FÉLICIEN,Quebec,102300.096191,7893.98414,8070.575,0,0,0,118264.655331
2004,G10264,2083,Saskatchewan Power Corporation - Shand Power Station,221112,ESTEVAN,Saskatchewan,2226250,0,0,0,0,0,2226250
2004,G10265,1036,Alberta Power (2000) Ltd. - Sheerness Generating Station,221112,HANNA,Alberta,6191010.684998,1756.059172,23935.330795,36.662,0,0,6216738.736965
2004,G10266,2781,Shell Canada Limited - Shell Burnt Timber Gas Plant,211113,SUNDRE,Alberta,202718,79436,795,0,0,0,282949
2004,G10267,2120,Shell Canada Limited - Shell Caroline Complex,211113,CAROLINE,Alberta,689465,122276,3975,0,0,0,815716
2004,G10268,2119,Shell Canada Limited - Shell Jumping Pound Gas Plant,211113,CALGARY,Alberta,259192,102984,2120,0,0,0,364296
2004,G10269,2960,Shell Canada Products - Shell Scotford Refinery,324110,FORT SASKATCHEWAN,Alberta,1080247,252,1855,0,0,0,1082354
2004,G10270,5582,Silicium Bécancour inc. - Silicium Bécancour inc.,331110,BÉCANCOUR,Quebec,150571.43927,17734.668084,35204.98447,0,0,0,203511.091824
2004,G10271,2515,Simplot Canada Limited - Simplot Canada Limited,325313,BRANDON,Manitoba,577854,85967.84,44761.151855,0,0,0,708582.991855
2004,G10272,2948,Tembec Inc. - Site de Temiscaming,322112,TEMISCAMING,Quebec,103906.210938,809.620028,5172.005,0,0,0,109887.835966
2004,G10273,5841,St. Marys Cement inc. - St. Marys Cement inc.,327310,BOWMANVILLE,Ontario,1574494,905.744,1397.875,0,0,0,1576797.619
2004,G10274,5871,St. Marys Cement Inc. - St. Marys Cement Inc. plant in St. Marys,327310,ST. MARYS,Ontario,553781,36.092,260.76,0,0,0,554077.852
2004,G10275,2984,Stelco Inc - Stelco Hamilton,331110,HAMILTON,Ontario,3464061,537.600028,5167.499735,0,0,0,3469766.099763
2004,G10276,3855,Stelco Lake Erie - Stelco Lake Erie,331110,HALDIMAND COUNTY,Ontario,3482276,487.48,5119.8,0,0,0,3487883.28
2004,G10277,1374,Keyera Energy - Strachan GP,211113,ROCKY MOUNTAIN HOUSE,Alberta,268477,10276,2941.5,0,0,0,281694.5
2004,G10278,3707,Imperial Oil Limited - Strathcona Refinery,324110,EDMONTON,Alberta,1445022,2931.600084,7414.7,0,0,0,1455368.300084
2004,G10279,,City of Winnipeg - Summit Road Landfill,562210,WINNIPEG,Manitoba,16642,205688,0,0,0,0,222330
2004,G10280,2230,Suncor Energy Inc.  Oil Sands - Suncor Energy Inc.  Oil Sands,211114,22 KM NE OF FORT MCMURRAY,Alberta,8119686,524104,73935,0,0,0,8717725
2004,G10281,2284,TransAlta Utilities Corporation - Sundance Generating Plant,221112,DUFFIELD,Alberta,16273133.495972,5256.812232,99143.571525,0,0,0,16377533.879729
2004,G10282,10097,Enbridge - Tecumseh Gas Storage,221210,MOORE TOWNSHIP,Ontario,29806.06,1463.560028,466.294,0,0,0,31735.914028
2004,G10283,2233,Terra International (Canada) Inc. - Terra International (Canada) Inc - Courtright Plant,325313,COURTRIGHT,Ontario,519770.21875,111.888,25266.955,0,0,0,545149.06175
2004,G10284,17631,Petro-Canada - Terra Nova,211113,ST. JOHN'S,Newfoundland and Labrador,812098.90625,79060.8,8665.5,362.635,0,0,900187.84125
2004,G10285,2607,Neenah Paper Company of Canada - Terrace Bay Facility,322112,TERRACE BAY,Ontario,123166,383.6,1908,11.609,0,0,125469.209
2004,G10286,775,Abitibi Consolidated Company of Canada - Thorold Division,322122,THOROLD,Ontario,107516,75.908,643.155,0,0,0,108235.063
2004,G10287,3048,Ontario Power Generation Inc. - Thunder Bay Generating Station,221112,THUNDER BAY,Ontario,1119367,392,7420,0,0,0,1127179
2004,G10288,4419,"Timminco Limited - Timminco Metals, Haley Plant",331410,HALEY,Ontario,32063,11.732,106,0,0,1028970.9765,1061151.7085
2004,G10289,3802,Teck Cominco Metals Ltd. - Trail Operations,331410,TRAIL,British Columbia,317167,112,31270,0,0,0,348549
2004,G10290,28763,TransGas Limited - TransGas Limited,486210,REGINA,Saskatchewan,133783.366272,424874.508772,8109,0,0,0,566766.875044
2004,G10291,3996,Nova Scotia Power Incorporated - Trenton Generating Station,221112,TRENTON,Nova Scotia,2142006,0,0,0,0,0,2142006
2004,G10292,3998,Nova Scotia Power Incorporated - Tufts Cove Generating Station,221112,DARTMOUTH,Nova Scotia,1322702,150.08,0,0,0,0,1322852.08
2004,G10293,10407,TransCanada Energy Ltd. - Tunis Power Plant,221112,TUNIS,Ontario,120005.6715,269.1388,874.5,0,0,0,121149.3103
2004,G10294,1617,UPM Miramichi - UPM Miramichi,322121,MIRAMICHI,New Brunswick,301287.477295,35277.564672,8175.515,0,0,0,344740.556967
2004,G10295,5510,Alcan inc - Usine Alma,331313,ALMA,Quebec,714318,54.824,284.345,0,94447.89,0,809105.059
2004,G10296,3406,Alcan Inc; 1188 Sherbrooke Ouest Montréal H3A 3G2 - Usine Arvida,331313,JONQUIÈRE,Quebec,406712,32.284,231.61,0,731161.62663,0,1138137.52063
2004,G10297,4808,Alcan Inc. - Usine Beauharnois,331313,MELOCHEVILLE,Quebec,96683,6.104,35.51,0,68198.43,0,164923.044
2004,G10298,2855,Société PCI Chimie Canada - Usine de Bécancour,325189,BÉCANCOUR,Quebec,164506,180.908,185.5,0,0,0,164872.408
2004,G10299,2000,Compagnie Minière Québec Cartier - Usine de Bouletage,212210,PORT-CARTIER,Quebec,859577,197.932,1792.195,0,0,0,861567.127
2004,G10300,4782,Alcoa Aluminerie de Deschambault SENC - usine de Deschambault,331313,DESCHAMBAULT,Quebec,424838,19.656,163.24,9.1,8959.986,141,434130.982
2004,G10301,,Alcan Métal Primaire - Usine de fluorure,331313,JONQUIÈRE,Quebec,19122,13.664,53.795,0,0,0,19189.459
2004,G10302,3140,Emballages Smurfit-Stone canada inc. - usine de La Tuque,322130,LA TUQUE,Quebec,295958,1176,8215,0,0,0,305349
2004,G10303,3292,Emballages Smurfit-Stone Canada inc. - Usine de New Richmond,322130,NEW RICHMOND,Quebec,143954.578125,432.964,2833.115,0,0,0,147220.657125
2004,G10304,4068,Stadacona inc - Usine de Québec,322122,QUÉBEC,Quebec,110830,234.64,1283.925,95.94,0,0,112444.505
2004,G10305,6168,Mittal Canada Inc. - Usine de réduction - Complexe de Contrecoeur,331110,CONTRECOEUR,Quebec,560217.5212,346.2816,2925.547,0,0,0,563489.3498
2004,G10306,3062,Alcan Métal Primaire - Québec - Usine Grande-Baie,331313,LA BAIE,Quebec,424693,46.844,281.695,0,133746.81,23500,582268.349
2004,G10307,3060,Alcan Inc. - Usine Laterrière,331313,LATERRIÈRE,Quebec,345450,16.436,111.83,0,112844.25,4747,463169.516
2004,G10308,3057,"Alcan Inc., 1188 Sherbrooke ouest, Montréal, H3A3G - Usine Shawingan",331313,SHAWINIGAN,Quebec,178033,22.176,64.395,0,98348.88,0,276468.451
2004,G10310,5790,Corporation of the City of London - W12A Landfill,562210,LONDON,Ontario,0,188160,0,0,0,0,188160
2004,G10311,2282,TransAlta Utilities Corporation - Wabamun Generating Plant,221112,WABAMUN,Alberta,3219787.555603,1089.107656,20510.283705,0,0,0,3241386.946964
2004,G10312,432,Devon Canada Corporation - Wapiti Gas Plant,211113,GROVEDALE,Alberta,109948.699951,26852,1184.55,0,0,0,137985.249951
2004,G10313,2108,Shell Canada Limited - Waterton Complex,211113,PINCHER CREEK,Alberta,505377,122276,5035,0,0,0,632688
2004,G10314,4138,BP Canada Energy Co - West Whitecourt,211113,WHITECOURT,Alberta,128385.5,14609,2612.9,0,0,0,145607.4
2004,G10315,5901,Tractebel Canada Inc. - West Windsor Power,221112,WINDSOR,Ontario,366137.15625,776.003172,2568.5125,0,0,0,369481.671922
2004,G10316,280,Dow Chemical Canada Inc. - Western Canada Operations,325190,FORT SASKATCHEWAN,Alberta,1426221.855875,1838.452028,1937.68,4160,0,0,1434157.987903
2004,G10317,2872,Western Pulp Limited - Western Pulp Limited,322112,SQUAMISH,British Columbia,68035.898804,4419.659944,307.4,0,0,0,72762.958748
2004,G10318,928,Weyerhaeuser Company Limited - Weyerhaeuser Company Limited - Dryden Operations,322112,DRYDEN,Ontario,215305,13804,106,0,0,0,229215
2004,G10319,5934,Whitby Cogeneration L.P. - Whitby Cogeneration,221112,WHITBY,Ontario,195438,376.04,1245.5,0,0,0,197059.54
2004,G10320,17571,Penn West Petroleum Ltd. - Wildboy Gas Plant,211113,HELMUT,British Columbia,204849.393799,41244,3736.5,0,0,0,249829.893799
2004,G10321,3751,Petro-Canada - Wildcat Hills Gas Plant,211113,COCHRANE,Alberta,153481.941406,5219.284,2802.057,0,0,0,161503.282406
2004,G10322,6688,"TransCanada Power LP - Williams Lake Power Plant, British Columbia",221112,WILLIAMS LAKE,British Columbia,0,90.72,0,0,0,0,90.72
